comm_id,account_id,comm_date,channel,duration_minutes,outcome,conc_compliant_script_used,agent
COM001853,DC100759,17-02-2025,Email,,Refused to Pay,Y,Holly P.
COM001854,DC100759,2025-11-01,SMS,,No Answer,N,Susan W.
COM001855,DC100759,15-06-2024,Call,5.1,Wrong Number,Y,Connor S.
COM001856,DC100759,2024-12-14,Email,,Left Voicemail,Y,Gregory S.
COM001857,DC100761,02-12-2025,SMS,,Complaint Raised,Y,Katy M.
COM001858,DC100761,18-02-2026,Inbound Call,17.3,Left Voicemail,Y,Natasha W.
COM001859,DC100761,2025-11-26,Call,16.0,,Y,Megan J.
COM001860,DC100761,2026-06-20,SMS,,No Answer,Y,Caroline D.
COM001861,DC100761,09/09/2026,Call,1.4,Left Voicemail,Y,Sam D.
COM001862,DC100761,06/29/2026,Letter,,No Answer,Y,Emily T.
COM001863,DC100761,30/07/2026,Inbound Call,6.3,Customer Confirmed Vulnerability,Y,Francesca O.
COM001864,DC100761,2026-02-10,outbound call,21.1,,Y,Christopher W.
COM001865,DC100761,23/04/2026,Outbound Call,21.4,No Answer,Y,Frederick H.
COM001866,DC100762,2025-11-14,Outbound Call,21.4,,Y,Gemma G.
COM001867,DC100762,2026-09-18,Outbound Call,11.3,Customer Confirmed Vulnerability,Y,Douglas R.
COM001868,DC100762,13/07/2026,SMS,,No Answer,Y,Geraldine R.
COM001869,DC100762,2025-11-12,outbound call,3.4,Requested Callback,Y,Martin H.
COM001870,DC100762,2026-01-10,SMS,,Payment Arranged,Y,Stuart J.
COM001871,DC100762,2025-04-14,Outbound Call,14.1,Wrong Number,Y,Bethan H.
COM001872,DC100764,03/16/2026,Inbound Call,16.4,,Y,Dennis S.
COM001873,DC100766,2026-04-09,Inbound Call,11.0,Complaint Raised,Y,Clifford B.
COM001874,DC100766,02/08/2026,Inbound Call,7.9,Disputed Debt,Y,Arthur T.
COM001875,DC100766,20/10/2025,Inbound Call,5.5,Left Voicemail,Y,Karen R.
COM001876,DC100767,2024-04-15,outbound call,10.6,Customer Confirmed Vulnerability,Y,Aimee M.
COM001877,DC100767,2023-10-30,Email,,Wrong Number,Y,David K.
COM001878,DC100767,2024-11-30,Outbound Call,8.2,Refused to Pay,Y,Allan B.
COM001879,DC100767,2024-01-24,Call,12.5,Requested Callback,Y,Gareth J.
COM001880,DC100767,2024-01-27,outbound call,10.8,No Answer,Y,Gavin O.
COM001881,DC100768,2026-07-04,Letter,,Left Voicemail,Y,Natasha C.
COM001882,DC100769,10/20/2024,SMS,,Refused to Pay,Y,Garry D.
COM001883,DC100769,18/08/2025,Letter,,No Answer,Y,Sandra C.
COM001884,DC100771,2025-04-12,outbound call,13.2,Payment Arranged,Y,Elliott J.
COM001885,DC100772,03/07/2026,Email,,Requested Callback,N,Beverley A.
COM001886,DC100774,2025-02-03,Outbound Call,18.4,No Answer,Y,Joanne S.
COM001887,DC100774,06/28/2026,Call,9.2,Left Voicemail,Y,Katy T.
COM001888,DC100774,02-10-2025,Letter,,No Answer,Y,Kayleigh A.
COM001889,DC100774,2026-05-24,SMS,,Complaint Raised,Y,Paul P.
COM001890,DC100775,18-06-2024,Letter,,Complaint Raised,Y,Paula M.
COM001891,DC100775,06/09/2024,Email,,Complaint Raised,Y,Ricky S.
COM001892,DC100775,2024-10-23,SMS,,No Answer,Y,Natasha P.
COM001893,DC100776,2024-11-21,Letter,,No Answer,Y,Stanley M.
COM001894,DC100776,01/11/2025,Outbound Call,11.1,Call Dropped,Y,Bruce C.
COM001895,DC100776,2025-02-20,SMS,,No Answer,N,Diana S.
COM001896,DC100776,2025-02-13,Email,,No Answer,Y,Hugh P.
COM001897,DC100776,2025-03-28,Outbound Call,13.7,Left Voicemail,Y,Sandra K.
COM001898,DC100778,2025-02-13,Call,18.3,No Answer,Y,Dominic B.
COM001899,DC100778,2025-07-07,outbound call,18.2,No Answer,Y,Diane F.
COM001900,DC100778,2025-01-24,Outbound Call,18.2,No Answer,Y,Yvonne R.
COM001901,DC100778,2026-08-23,Inbound Call,14.7,No Answer,Y,Kenneth R.
COM001902,DC100778,05/04/2025,Letter,,No Answer,Unknown,Mathew R.
COM001903,DC100779,2026-08-27,outbound call,9.5,Left Voicemail,Y,Joshua M.
COM001904,DC100781,2026-06-28,outbound call,16.5,Customer Confirmed Vulnerability,N,Zoe H.
COM001905,DC100781,2026-05-13,Letter,,Requested Callback,N,Kathleen H.
COM001906,DC100781,25/09/2025,SMS,,Left Voicemail,Y,Lorraine J.
COM001907,DC100781,17-12-2025,outbound call,16.7,Wrong Number,Y,Naomi M.
COM001908,DC100781,25/01/2026,Letter,,DSAR Request Logged,Y,Sally M.
COM001909,DC100781,17/08/2026,Outbound Call,12.0,Left Voicemail,Y,Donald S.
COM001910,DC100782,04/12/2024,Email,,Disputed Debt,Y,Alice P.
COM001911,DC100782,17-08-2025,outbound call,18.6,Complaint Raised,Y,Tony G.
COM001912,DC100782,30/10/2025,Call,1.1,Left Voicemail,Y,John B.
COM001913,DC100782,26-09-2025,outbound call,8.1,Requested Callback,Y,Brenda J.
COM001914,DC100782,2026-01-21,outbound call,18.6,Left Voicemail,Y,Damien O.
COM001915,DC100782,2025-06-11,Letter,,Call Dropped,Y,Kim W.
COM001916,DC100782,2025-02-23,outbound call,17.8,Wrong Number,Y,Daniel B.
COM001917,DC100783,2024-03-09,outbound call,11.8,Requested Callback,Y,Aaron S.
COM001918,DC100783,2025-06-04,Inbound Call,5.3,Complaint Raised,Y,Mohammed M.
COM001919,DC100783,2024-11-19,outbound call,14.8,No Answer,Y,Marcus T.
COM001920,DC100784,04/05/2026,Email,,Payment Arranged,N,Donald L.
COM001921,DC100785,2026-08-19,Outbound Call,16.7,Requested Callback,Unknown,Hilary E.
COM001922,DC100785,03/02/2026,Inbound Call,5.2,No Answer,Y,Bethany M.
COM001923,DC100786,27/01/2026,Letter,,No Answer,Y,Leonard C.
COM001924,DC100786,18-07-2024,Inbound Call,17.2,,Y,William G.
COM001925,DC100787,2026-02-05,Call,18.1,Requested Callback,Y,Marie B.
COM001926,DC100787,2025-04-26,Letter,,Left Voicemail,Y,Abdul S.
COM001927,DC100787,2025-04-02,Email,,Refused to Pay,Y,Robin W.
COM001928,DC100787,11/03/2025,Email,,No Answer,Y,Christine T.
COM001929,DC100787,2026-02-18,outbound call,17.1,Payment Arranged,Y,Shane G.
COM001930,DC100788,06/19/2026,Call,14.2,Left Voicemail,Y,Darren J.
COM001931,DC100788,16/09/2026,Email,,No Answer,Y,Amber G.
COM001932,DC100788,15/01/2026,SMS,,Refused to Pay,Y,Ashleigh B.
COM001933,DC100788,27/08/2026,Inbound Call,9.6,Payment Arranged,Unknown,Gareth B.
COM001934,DC100788,2025-09-23,Letter,,Payment Arranged,Y,Paige W.
COM001935,DC100789,2024-11-25,Email,,No Answer,Y,Nicole J.
COM001936,DC100789,2024-04-05,Letter,,Wrong Number,N,Janet R.
COM001937,DC100789,29-06-2024,Inbound Call,8.5,Complaint Raised,Y,Beverley R.
COM001938,DC100789,2023-12-23,Outbound Call,13.8,Wrong Number,Y,Justin W.
COM001939,DC100790,12/09/2024,Call,13.6,Payment Arranged,Y,Olivia G.
COM001940,DC100791,2026-04-03,Letter,,DSAR Request Logged,Y,Jeffrey H.
COM001941,DC100791,02/04/2026,Inbound Call,5.7,No Answer,Y,Arthur L.
COM001942,DC100791,15-02-2026,SMS,,No Answer,Y,Annette B.
COM001943,DC100791,2026-04-15,Email,,Payment Arranged,Unknown,Allan T.
COM001944,DC100792,2024-10-16,Email,,Complaint Raised,Y,Eleanor F.
COM001945,DC100792,01-04-2024,Call,21.1,,Unknown,Lee F.
COM001946,DC100792,2024-12-18,SMS,,Refused to Pay,Unknown,Stewart C.
COM001947,DC100792,2024-11-08,outbound call,8.0,Refused to Pay,Y,Sharon G.
COM001948,DC100792,2024-07-24,Email,,No Answer,Y,Margaret S.
COM001949,DC100792,2025-06-09,Email,,Payment Arranged,Unknown,Alice B.
COM001950,DC100792,2024-09-29,Inbound Call,19.8,Payment Arranged,Y,Janice M.
COM001951,DC100794,2025-05-17,SMS,,Payment Arranged,Y,Derek M.
COM001952,DC100794,26/04/2025,outbound call,9.7,Left Voicemail,Y,Ryan W.
COM001953,DC100794,2025-07-24,Email,,Left Voicemail,Y,Frank D.
COM001954,DC100796,2026-08-07,Letter,,,Y,Brian B.
COM001955,DC100797,2025-03-06,Inbound Call,1.0,Payment Arranged,Y,Paige J.
COM001956,DC100797,2025-04-11,outbound call,18.4,Requested Callback,Unknown,Mark C.
COM001957,DC100797,2025-05-09,Inbound Call,13.4,Refused to Pay,Y,Alice B.
COM001958,DC100797,24-04-2025,Outbound Call,4.9,Requested Callback,Y,Robert H.
COM001959,DC100799,10/01/2025,Outbound Call,9.7,DSAR Request Logged,N,Lynne M.
COM001960,DC100799,25/11/2024,Call,11.6,Payment Arranged,Y,Richard R.
COM001961,DC100799,2025-09-09,Outbound Call,3.9,Refused to Pay,Y,Robin R.
COM001962,DC100800,20/01/2025,Call,12.7,No Answer,Y,Joshua W.
COM001963,DC100800,2024-08-30,Call,8.9,,Unknown,Ronald W.
COM001964,DC100800,10/05/2024,Call,8.3,Left Voicemail,Y,Raymond M.
COM001965,DC100801,2026-07-25,outbound call,12.8,Payment Arranged,Y,Anna T.
COM001966,DC100801,07-09-2026,Outbound Call,9.7,DSAR Request Logged,Y,Natasha J.
COM001967,DC100801,29-05-2026,Letter,,No Answer,Y,Keith W.
COM001968,DC100801,2026-07-27,SMS,,Disputed Debt,Y,Olivia S.
COM001969,DC100801,2026-06-08,outbound call,9.9,Wrong Number,Y,Trevor J.
COM001970,DC100801,11-05-2026,Email,,No Answer,N,Howard S.
COM001971,DC100803,03-09-2026,outbound call,4.9,No Answer,Y,Jane J.
COM001972,DC100803,12/06/2026,outbound call,19.0,Requested Callback,Y,Olivia G.
COM001973,DC100804,08-04-2024,Call,20.5,Payment Arranged,Y,Brian J.
COM001974,DC100804,2024-12-01,Outbound Call,10.1,Payment Arranged,Y,Thomas M.
COM001975,DC100804,30/05/2025,Letter,,No Answer,Y,Stewart S.
COM001976,DC100804,2024-06-04,Letter,,Customer Confirmed Vulnerability,Y,Alexander R.
COM001977,DC100804,2024-08-28,Call,9.1,Call Dropped,Y,Jacob M.
COM001978,DC100804,2024-03-21,Inbound Call,18.8,Left Voicemail,N,Josh H.
COM001979,DC100804,2025-06-09,Inbound Call,15.9,No Answer,Y,Wayne A.
COM001980,DC100804,2024-08-05,SMS,,No Answer,Y,Gareth G.
COM001981,DC100804,2025-10-07,outbound call,11.5,No Answer,Y,Patricia B.
COM001982,DC100804,2024-07-01,SMS,,Payment Arranged,Y,Glenn F.
COM001983,DC100806,2024-07-11,SMS,,Payment Arranged,Y,Jake S.
COM001984,DC100806,2025-09-11,SMS,,No Answer,Y,Rosie E.
COM001985,DC100807,2026-04-05,outbound call,8.8,Requested Callback,Y,Stewart C.
COM001986,DC100807,2026-01-11,Inbound Call,14.1,Refused to Pay,Y,Katie R.
COM001987,DC100808,2025-11-18,outbound call,12.9,Disputed Debt,Y,Jeremy P.
COM001988,DC100808,2025-02-12,Call,15.5,Left Voicemail,Y,Daniel M.
COM001989,DC100808,2025-11-04,Email,,No Answer,Y,Justin B.
COM001990,DC100808,2026-01-02,outbound call,20.1,Left Voicemail,Y,Kayleigh I.
COM001991,DC100809,2024-04-14,outbound call,4.2,Left Voicemail,Y,Callum J.
COM001992,DC100809,2025-04-02,Email,,,N,Jason R.
COM001993,DC100809,2025-07-13,Email,,No Answer,Y,Mandy S.
COM001994,DC100809,2024-05-10,Email,,No Answer,Y,Nicole J.
COM001995,DC100810,2026-07-26,SMS,,Requested Callback,Y,Aaron D.
COM001996,DC100810,07/09/2026,Letter,,No Answer,Y,Leigh M.
COM001997,DC100811,2026-03-04,Letter,,Call Dropped,Y,Sheila D.
COM001998,DC100811,2025-02-16,SMS,,No Answer,Y,Margaret S.
COM001999,DC100811,14/07/2025,Call,14.2,No Answer,Y,Kenneth W.
COM002000,DC100811,29-12-2024,Inbound Call,3.9,No Answer,Y,Dorothy G.
COM002001,DC100811,2026-05-24,Outbound Call,2.4,No Answer,Y,Paula J.
COM002002,DC100813,08/06/2024,Call,10.5,Disputed Debt,Y,Sharon H.
COM002003,DC100813,26/08/2025,Letter,,Payment Arranged,Y,Carol T.
COM002004,DC100813,2024-12-01,Inbound Call,17.5,No Answer,Y,Rita H.
COM002005,DC100814,2025-07-02,Call,10.7,Customer Confirmed Vulnerability,Y,Paula Y.
COM002006,DC100815,2024-10-03,Email,,No Answer,N,Suzanne R.
COM002007,DC100815,2025-12-26,SMS,,No Answer,Y,Katherine D.
COM002008,DC100815,2026-01-15,Call,18.2,Refused to Pay,Y,Malcolm S.
COM002009,DC100815,2025-12-25,SMS,,No Answer,Y,Jessica W.
COM002010,DC100817,03/04/2026,Outbound Call,12.8,No Answer,Y,Max W.
COM002011,DC100817,2025-12-28,Letter,,Payment Arranged,Y,Garry B.
COM002012,DC100819,28-08-2025,Email,,Payment Arranged,Y,Sylvia B.
COM002013,DC100819,2025-09-11,Email,,No Answer,Y,Craig S.
COM002014,DC100819,2025-01-21,Call,7.3,No Answer,Y,Jamie B.
COM002015,DC100819,17/06/2026,outbound call,16.8,No Answer,Unknown,Abigail H.
COM002016,DC100819,2026-03-28,Letter,,Call Dropped,Y,Kirsty C.
COM002017,DC100819,12/09/2025,SMS,,,N,Amanda H.
COM002018,DC100819,03/08/2026,outbound call,7.8,Requested Callback,N,Adam A.
COM002019,DC100820,05-02-2026,Call,9.9,Refused to Pay,Y,Debra M.
COM002020,DC100820,29/12/2025,Email,,,Y,Reece L.
COM002021,DC100821,29/08/2026,Inbound Call,5.2,Disputed Debt,N,Kayleigh C.
COM002022,DC100822,2025-01-15,Outbound Call,16.7,,Y,Victor R.
COM002023,DC100823,20/01/2026,outbound call,9.5,,Y,Max B.
COM002024,DC100823,2025-04-17,outbound call,10.5,Payment Arranged,Y,Mathew P.
COM002025,DC100823,2025-05-20,Inbound Call,22.0,Complaint Raised,N,Simon P.
COM002026,DC100823,29/12/2025,Call,17.8,Left Voicemail,Y,Terence W.
COM002027,DC100823,07/11/2024,Letter,,No Answer,Y,Debra C.
COM002028,DC100823,2026-02-27,SMS,,No Answer,Y,Henry W.
COM002029,DC100823,2025-08-16,Email,,Payment Arranged,Y,Sean E.
COM002030,DC100823,02/21/2025,Call,6.2,Left Voicemail,Y,John T.
COM002031,DC100823,16-10-2024,Letter,,Left Voicemail,Y,Mohammed R.
COM002032,DC100823,2024-07-17,Email,,Payment Arranged,Y,Abigail H.
COM002033,DC100824,2026-05-01,Email,,Payment Arranged,N,Stephen E.
COM002034,DC100826,15/08/2026,outbound call,11.3,Refused to Pay,N,Charlie M.
COM002035,DC100826,2026-06-19,Email,,Refused to Pay,N,Michael B.
COM002036,DC100827,07/05/2025,outbound call,6.3,Call Dropped,Y,Frederick J.
COM002037,DC100828,2026-06-18,Outbound Call,6.6,,Y,Sophie P.
COM002038,DC100828,2026-01-31,Outbound Call,9.5,,Y,Jenna G.
COM002039,DC100828,2026-02-24,Letter,,Left Voicemail,Unknown,Christopher H.
COM002040,DC100828,04/06/2026,Outbound Call,13.2,Disputed Debt,Y,Maria B.
COM002041,DC100828,2026-09-11,Outbound Call,18.5,Requested Callback,Y,Kirsty W.
COM002042,DC100828,2025-11-23,SMS,,Left Voicemail,Y,Adrian S.
COM002043,DC100828,2026-09-01,Outbound Call,1.8,Left Voicemail,Y,Carol R.
COM002044,DC100829,02/11/2024,SMS,,No Answer,Unknown,Colin C.
COM002045,DC100830,2025-12-27,Letter,,Disputed Debt,Y,Teresa W.
COM002046,DC100830,05/09/2026,SMS,,Wrong Number,Y,Damian K.
COM002047,DC100831,20/08/2026,SMS,,DSAR Request Logged,Y,Caroline C.
COM002048,DC100832,2026-02-19,Letter,,,Y,Stacey H.
COM002049,DC100832,2025-09-18,Call,21.8,No Answer,Y,Melissa W.
COM002050,DC100832,07/10/2025,Outbound Call,20.3,Left Voicemail,Y,Marian T.
COM002051,DC100833,2024-05-31,Inbound Call,13.4,No Answer,Y,Tom H.
COM002052,DC100833,2023-10-23,Email,,Customer Confirmed Vulnerability,Y,Jake H.
COM002053,DC100836,2025-06-12,Inbound Call,10.5,Requested Callback,Y,Garry M.
COM002054,DC100839,2026-03-17,SMS,,No Answer,Y,Joan L.
COM002055,DC100839,2025-07-07,Outbound Call,14.7,Payment Arranged,Unknown,Lydia L.
COM002056,DC100839,2026-09-15,Email,,Payment Arranged,Y,Tracy I.
COM002057,DC100839,04/19/2026,Call,7.0,Payment Arranged,Y,Lewis W.
COM002058,DC100839,2026-06-14,Outbound Call,1.9,Refused to Pay,N,Duncan W.
COM002059,DC100839,06/07/2025,Call,18.3,No Answer,Y,Jake M.
COM002060,DC100839,09/07/2025,SMS,,Payment Arranged,Y,Zoe Y.
COM002061,DC100839,2026-08-24,Inbound Call,20.4,Customer Confirmed Vulnerability,Y,Elliott G.
COM002062,DC100839,2026-06-10,Inbound Call,18.2,Left Voicemail,Y,Rachael D.
COM002063,DC100840,28-05-2025,Call,19.5,Refused to Pay,Y,Garry S.
COM002064,DC100840,2025-12-05,Email,,Requested Callback,Y,Patrick C.
COM002065,DC100840,07/07/2025,outbound call,0.8,Payment Arranged,Y,Dylan B.
COM002066,DC100840,2025-09-11,Email,,Refused to Pay,Y,Jack B.
COM002067,DC100840,2025-10-08,Call,2.7,Left Voicemail,Y,Elliot N.
COM002068,DC100842,17/06/2025,Inbound Call,7.5,Left Voicemail,Y,Dennis T.
COM002069,DC100842,05/08/2025,Outbound Call,12.7,DSAR Request Logged,Y,Shane W.
COM002070,DC100842,02-02-2025,Email,,No Answer,Y,Victoria H.
COM002071,DC100843,2025-02-28,Email,,No Answer,Y,Beverley J.
COM002072,DC100844,2025-08-13,SMS,,Payment Arranged,N,Kimberley B.
COM002073,DC100844,2024-10-21,Call,2.6,,Y,Abdul T.
COM002074,DC100845,04/01/2026,Call,2.3,DSAR Request Logged,Unknown,Sean E.
COM002075,DC100845,11/07/2026,Inbound Call,14.4,No Answer,Y,Neil H.
COM002076,DC100845,20/02/2025,Outbound Call,19.0,No Answer,Y,Ashley P.
COM002077,DC100845,2026-02-05,Email,,Requested Callback,Y,Carly A.
COM002078,DC100845,2026-07-04,Call,17.6,,Y,Bradley C.
COM002079,DC100845,13/03/2025,SMS,,Disputed Debt,Y,Sheila W.
COM002080,DC100845,2026-02-21,Inbound Call,20.7,,Y,Charlene O.
COM002081,DC100846,15-09-2026,Call,12.2,Left Voicemail,Y,Hilary W.
COM002082,DC100847,08/08/2026,Inbound Call,3.7,No Answer,Unknown,Gerard M.
COM002083,DC100847,2026-03-09,SMS,,Disputed Debt,Y,Kieran H.
COM002084,DC100848,2025-05-27,outbound call,16.0,Refused to Pay,Y,Joshua H.
COM002085,DC100848,2025-02-16,Email,,Requested Callback,Y,Donna S.
COM002086,DC100851,05/08/2026,Call,19.8,Wrong Number,Y,Jade W.
COM002087,DC100851,2026-08-09,Inbound Call,16.7,,Y,Sarah T.
COM002088,DC100852,29/10/2024,SMS,,No Answer,Y,Graeme W.
COM002089,DC100852,2024-06-26,Letter,,Call Dropped,Y,Ross W.
COM002090,DC100852,2025-03-29,outbound call,10.7,Disputed Debt,Y,Sandra B.
COM002091,DC100853,20/08/2025,Inbound Call,9.3,Payment Arranged,Y,Sam B.
COM002092,DC100853,12/03/2024,outbound call,5.4,No Answer,Y,Yvonne W.
COM002093,DC100853,12/04/2025,outbound call,14.1,Payment Arranged,Y,Lynn H.
COM002094,DC100854,2024-07-07,Inbound Call,1.5,,Y,Connor H.
COM002095,DC100854,2024-07-13,Inbound Call,21.1,Payment Arranged,Unknown,Brian J.
COM002096,DC100855,16-08-2026,outbound call,16.3,Requested Callback,Y,Toby W.
COM002097,DC100855,02/04/2026,Call,13.8,Refused to Pay,Y,Jack H.
COM002098,DC100859,02/12/2023,Call,13.7,Requested Callback,Y,Mandy L.
COM002099,DC100859,2024-01-19,Email,,Requested Callback,Y,William P.
COM002100,DC100861,15/03/2024,outbound call,11.2,Requested Callback,Y,Scott M.
COM002101,DC100861,25-07-2024,Outbound Call,1.4,No Answer,Y,Zoe W.
COM002102,DC100861,11/08/2024,Email,,No Answer,Y,Nicholas H.
COM002103,DC100861,03/01/2024,SMS,,Refused to Pay,N,Clive T.
COM002104,DC100861,2025-05-17,Call,7.9,Disputed Debt,Y,Scott S.
COM002105,DC100861,2024-11-17,Inbound Call,14.1,Left Voicemail,Y,Teresa P.
COM002106,DC100861,12/05/2025,Inbound Call,20.0,Complaint Raised,Y,Bruce A.
COM002107,DC100861,2024-10-30,Call,7.1,No Answer,Y,Robert W.
COM002108,DC100861,2023-12-09,Email,,Requested Callback,Y,Arthur H.
COM002109,DC100861,05/02/2025,SMS,,Left Voicemail,Y,Karen B.
COM002110,DC100863,2025-06-13,Letter,,Left Voicemail,Y,Victor W.
COM002111,DC100863,2025-03-11,Inbound Call,17.1,DSAR Request Logged,Y,Garry W.
COM002112,DC100863,05/04/2026,SMS,,Refused to Pay,N,Jordan C.
COM002113,DC100863,2025-03-04,Outbound Call,16.1,Disputed Debt,Y,Stewart W.
COM002114,DC100863,2026-07-07,outbound call,12.5,,Y,Gareth S.
COM002115,DC100863,2025-09-25,outbound call,12.8,Payment Arranged,Y,Samantha S.
COM002116,DC100863,2025-11-01,Letter,,Payment Arranged,Y,Ashleigh H.
COM002117,DC100863,2025-11-09,SMS,,,Y,Peter D.
COM002118,DC100863,26/04/2025,outbound call,3.5,Disputed Debt,Y,Craig R.
COM002119,DC100863,2025-05-11,Email,,Wrong Number,Y,Thomas O.
COM002120,DC100864,2026-01-21,SMS,,Payment Arranged,Y,Kayleigh R.
COM002121,DC100864,2026-08-10,outbound call,20.7,Disputed Debt,Y,Dylan H.
COM002122,DC100864,21-09-2026,SMS,,Disputed Debt,Y,Kieran S.
COM002123,DC100864,25/03/2026,SMS,,Requested Callback,Y,Bruce D.
COM002124,DC100865,23/12/2024,Call,10.6,Disputed Debt,Y,Abigail W.
COM002125,DC100865,2025-02-12,Letter,,,Y,Eleanor T.
COM002126,DC100868,2026-07-02,Letter,,No Answer,Y,Malcolm M.
COM002127,DC100869,2026-02-10,Letter,,,Y,Justin N.
COM002128,DC100869,05/04/2026,outbound call,10.0,Payment Arranged,Y,Paul B.
COM002129,DC100869,2026-07-28,SMS,,No Answer,Y,Samantha C.
COM002130,DC100869,2026-08-22,Outbound Call,6.2,Wrong Number,Unknown,Charlotte H.
COM002131,DC100869,09/08/2026,Email,,Requested Callback,Y,Amelia G.
COM002132,DC100869,2026-02-14,outbound call,15.9,Left Voicemail,Y,Carl D.
COM002133,DC100869,2026-01-06,SMS,,Payment Arranged,N,Martyn R.
COM002134,DC100870,2026-08-10,Outbound Call,8.8,Payment Arranged,Y,Brenda S.
COM002135,DC100871,20-07-2026,Inbound Call,3.5,Customer Confirmed Vulnerability,Unknown,Michelle D.
COM002136,DC100872,25-03-2025,Inbound Call,21.1,,Y,Mathew P.
COM002137,DC100873,2026-01-12,Letter,,Wrong Number,Y,Jade B.
COM002138,DC100873,2024-12-31,outbound call,3.8,Call Dropped,Y,Cheryl W.
COM002139,DC100873,10-06-2025,Outbound Call,9.7,Requested Callback,Y,Darren D.
COM002140,DC100875,2024-12-15,Call,15.5,Left Voicemail,Y,Raymond F.
COM002141,DC100875,20/12/2024,Email,,Payment Arranged,Y,Leon K.
COM002142,DC100875,05/11/2023,Letter,,,Y,Pamela T.
COM002143,DC100875,2024-09-28,outbound call,13.0,Complaint Raised,Y,Jacob H.
COM002144,DC100875,2024-10-21,Letter,,No Answer,Y,Terry T.
COM002145,DC100876,2026-08-14,Outbound Call,7.8,No Answer,Unknown,Mohammad C.
COM002146,DC100877,2026-06-17,Email,,No Answer,Y,Gemma F.
COM002147,DC100878,2026-07-20,Inbound Call,6.3,Customer Confirmed Vulnerability,Y,Derek H.
COM002148,DC100880,2025-12-15,SMS,,Payment Arranged,Y,Howard B.
COM002149,DC100881,2025-11-29,Inbound Call,20.4,Disputed Debt,Y,Ben E.
COM002150,DC100882,2025-12-24,outbound call,10.4,Disputed Debt,Y,Kyle B.
COM002151,DC100883,07/05/2026,Letter,,No Answer,Y,Hollie W.
COM002152,DC100883,18/05/2026,outbound call,16.2,,N,Lawrence G.
COM002153,DC100884,16/06/2025,Outbound Call,9.1,No Answer,Unknown,Harry S.
COM002154,DC100884,06/24/2024,Letter,,Payment Arranged,Y,Carolyn B.
COM002155,DC100884,2024-01-24,SMS,,No Answer,Unknown,Dominic K.
COM002156,DC100885,31/08/2024,Call,2.6,,Unknown,Sean H.
COM002157,DC100886,21-12-2024,Outbound Call,4.0,Left Voicemail,Y,Aimee M.
COM002158,DC100887,27/09/2024,Call,19.6,,Y,Tom D.
COM002159,DC100887,2025-02-15,outbound call,17.8,Customer Confirmed Vulnerability,Unknown,Gerard K.
COM002160,DC100887,18/03/2026,Letter,,,Y,Stephanie F.
COM002161,DC100887,2026-03-09,Letter,,Complaint Raised,Y,Gary H.
COM002162,DC100887,2025-08-25,Letter,,No Answer,Y,Martyn G.
COM002163,DC100887,2025-08-14,Call,19.5,Payment Arranged,Y,Samantha W.
COM002164,DC100887,2026-01-29,SMS,,Customer Confirmed Vulnerability,Y,Carol G.
